r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.87,47.1,8.2,2.5,39.16,0.0,39.23971967280092,19.2733474422875,43.71747387065188,7.860280327199078,3.382526129348122,0.9585707716096438,0.41250318650586854
1.74,65.9,6.6,5.78,48.78,0.0,49.12124591253768,34.10821759934977,59.80190053672704,16.778754087462325,6.098099463272966,2.542235467797322,0.9239544641322677
2.61,76.1,5.6,11.64,56.83,0.0,58.009813824903794,45.526751574098576,73.74160025989188,18.0901861750962,2.358399740108112,3.230390388410036,0.42114281073359144
3.5,85.7,5.6,13.9,59.49,0.0,61.092308026461076,54.4919250367454,81.86354496483939,24.607691973538927,3.8364550351606113,4.394230709560523,0.6850812562786807
4.37,96.6,5.2,17.89,65.42,0.0,67.8220355046942,61.21627588007556,91.3633456733362,28.777964495305795,5.236654326663796,5.53422394140496,1.0070489089738068
5.24,99.3,5.2,23.49,68.37,0.0,72.29271747555214,66.39206965176173,98.15367498287765,27.00728252444786,1.1463250171223507,5.193708177778435,0.22044711867737513
6.11,103.0,5.2,25.97,71.96,0.0,76.5028267451602,70.37592501433504,103.94928244881399,26.497173254839794,-0.9492824488139888,5.095610241315344,-0.18255431707961323
6.98,107.0,5.2,27.48,75.74,0.0,80.57107421401305,73.4423345835737,109.02052333889057,26.428925785986948,-2.0205233388905697,5.0824857280744125,-0.38856218055587877
7.85,111.0,5.2,31.47,78.27,0.0,84.3596692738894,75.80257781294753,113.41333520837823,26.640330726110605,-2.4133352083782285,5.123140524252039,-0.46410292468812087
8.72,114.0,6.1,35.45,80.37,0.0,87.84098929315404,77.61927841213992,117.22112344292428,26.15901070684596,-3.2211234429242808,4.288362410958355,-0.52805302343021
9.6,115.0,6.1,36.42,78.73,0.0,86.74577396046449,79.03164915448734,117.34918349983514,28.25422603953551,-2.349183499835135,4.631840334350084,-0.38511204915330083
10.47,111.0,5.6,37.82,74.74,0.0,83.76407344440693,80.10472388148948,115.90162547665011,27.235926555593068,-4.901625476650111,4.863558313498762,-0.8752902636875198
11.35,110.0,5.6,41.81,70.87,0.0,82.28385625382418,80.93897216072935,115.41988656395102,27.716143746175817,-5.4198865639510245,4.949311383245682,-0.9678368864198259
12.31,111.0,5.2,40.2,67.15,0.0,78.263417380025,81.62940003124223,113.08634510612043,32.736582619974996,-2.086345106120433,6.295496657687499,-0.40122021271546787
13.12,109.0,4.8,38.58,64.51,0.0,75.16619253361182,82.07532775190859,111.29382698776791,33.83380746638818,-2.2938269877679147,7.048709888830871,-0.4778806224516489
14.05,108.0,4.4,38.15,61.97,0.0,72.77158373980876,82.46972202333022,109.9861739065659,35.22841626019124,-1.9861739065658952,8.006458240952554,-0.451403160583158
14.98,109.0,5.2,39.01,59.84,0.0,71.43252550484269,82.76786024195829,109.33034523421364,37.56747449515731,-0.33034523421363815,7.224514325991791,-0.06352792965646888
16.03,111.0,5.3,38.26,57.82,0.0,69.33238781406565,83.01798696727508,108.16175923171116,41.667612185934345,2.8382407682888413,7.861813619987613,0.5355171260922342
16.95,110.0,4.9,36.53,56.23,0.0,67.05411098508428,83.18078178765181,106.84238980294735,42.94588901491572,3.157610197052648,8.764467145901166,0.6444102442964588
17.88,109.0,4.9,37.39,54.53,0.0,66.11756952580758,83.30537842321574,106.35468524815998,42.88243047419242,2.6453147518400186,8.751516423304574,0.5398601534367384
18.93,110.0,5.3,36.86,52.76,0.0,64.36052516877095,83.40991030303478,105.35411874606662,45.63947483122905,4.645881253933382,8.611221666269632,0.8765813686666759
19.97,112.0,10.2,35.67,51.32,0.0,62.498730387104665,83.48550997043039,104.287687072937,49.501269612895335,7.712312927062996,4.8530656483230725,0.7561091104963722
21.02,113.0,11.5,35.35,49.87,0.0,61.12805738774953,83.54125052429907,103.51705144160405,51.87194261225047,9.482948558395947,4.510603705413084,0.8246042224692127
