r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.42,35.7,9.1,-1.7,15.39,0.0,15.483607460795433,35.27039305103192,38.51938117330392,20.21639253920457,-2.819381173303917,2.221581597714788,-0.3098221069564744
1.47,83.3,9.3,-4.3,40.7,0.0,40.92651951974417,71.65695194951866,82.52089894502862,42.37348048025583,0.7791010549713775,4.556288223683422,0.08377430698616961
2.11,94.2,10.4,-3.8,48.7,0.0,48.84802964296513,78.76957906903888,92.68644230260199,45.35197035703487,1.5135576973980136,4.360766380484122,0.1455343939805782
2.84,97.6,9.1,-0.8,53.6,0.0,53.605969816803054,82.1504734148871,98.0933243513037,43.99403018319694,-0.49332435130371266,4.834508811340323,-0.05421146717623216
3.9,101.0,9.1,5.9,57.61,0.0,57.91132963419162,83.76089640323114,101.83128137401012,43.08867036580838,-0.8312813740101177,4.735018721517405,-0.09134960153957337
4.74,105.0,16.7,10.47,63.1,0.0,63.96273055459718,84.12509963444249,105.68000420375122,41.03726944540282,-0.6800042037512242,2.4573215236768156,-0.04071881459588169
5.69,106.0,9.1,13.24,67.96,0.0,69.23770071283418,84.25665830385728,109.05523219237563,36.76229928716582,-3.0552321923756267,4.03981310847976,-0.335739801359959
6.32,108.0,11.5,14.88,69.85,0.0,71.41734313176316,84.2870766750678,110.47510214717504,36.58265686823684,-2.4751021471750363,3.181100597237986,-0.21522627366739447
7.37,110.0,23.0,17.96,72.36,0.0,74.55555780758401,84.30507178043462,112.54277554736348,35.44444219241599,-2.542775547363476,1.5410627040180866,-0.1105554585810207
8.21,112.0,19.7,20.83,72.55,0.0,75.48106650014955,84.30921266416298,113.16110082555338,36.51893349985045,-1.1611008255533761,1.8537529695355557,-0.058939128200678995
9.16,113.0,9.1,23.19,73.73,0.0,77.29093737301936,84.31070844757954,114.37737782854073,35.70906262698064,-1.3773778285407303,3.924072816151719,-0.1513602009385418
10.85,114.0,9.1,26.37,73.37,0.0,77.96495238246479,84.3112598066854,114.83432557467478,36.03504761753521,-0.8343255746747786,3.9598953425862873,-0.09168412908514051
12.21,114.0,9.1,28.32,69.96,0.0,75.47465799856266,84.31131789891624,113.15839485363918,38.52534200143734,0.8416051463608198,4.233554066092015,0.09248408201767251
15.16,114.0,11.2,33.04,63.57,0.0,71.64346795067922,84.31132977905487,110.63989709464008,42.356532049320776,3.3601029053599234,3.7818332186893553,0.30000918797856463
