r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.12,134.0,41.1,-0.73,7.68,179.06,179.22611109991757,2.240673514225648,179.2401169320009,-45.226111099917574,-45.24011693200089,-1.1003919975649044,-1.1007327720681481
0.24,208.0,35.5,-0.84,14.95,278.38,278.78241067183563,4.459366666714979,278.8180741111814,-70.78241067183563,-70.81807411118137,-1.9938707231502997,-1.9948753270755317
0.35,252.0,27.1,-0.93,21.23,309.46,310.1887641420946,6.474043779155755,310.2563176517997,-58.18876414209461,-58.25631765179969,-2.1471868687119784,-2.14967961814759
0.47,272.0,11.6,-1.09,27.71,321.2,322.3949010142685,8.651208788798053,322.5109542535065,-50.3949010142685,-50.5109542535065,-4.344388018471422,-4.3543926080609054
0.59,276.0,12.6,-1.27,33.83,323.58,325.34612061618316,10.807016436844421,325.52555937171235,-49.34612061618316,-49.52555937171235,-3.9163587790621555,-3.9305999501359006
0.71,271.0,16.3,-1.49,39.63,323.15,325.57438397392383,12.94167623285697,325.83150014035795,-54.57438397392383,-54.831500140357946,-3.348121716191646,-3.363895714132389
0.83,266.0,11.9,-1.72,45.13,320.31,323.4782394535991,15.055395631173562,323.82840569908495,-57.47823945359909,-57.82840569908495,-4.830104155764629,-4.859529890679408
0.94,262.0,12.2,-1.96,49.93,316.84,320.7560320555172,16.97475166701064,321.20487900117064,-58.75603205551721,-59.20487900117064,-4.816068201271903,-4.8528589345221835
1.06,260.0,12.1,-2.21,54.94,314.79,319.55599165091553,19.048907757073266,320.12324608927963,-59.55599165091553,-60.12324608927963,-4.921982781067399,-4.968863313163606
1.18,260.0,11.9,-2.45,59.69,313.21,318.8563982422181,21.102716973366956,319.55395063065333,-58.85639824221812,-59.55395063065333,-4.945915818673791,-5.004533666441456
1.3,259.0,8.04,-2.69,64.21,311.21,317.7763746725046,23.13637891286168,318.617507882413,-58.77637467250457,-59.61750788241301,-7.310494362251814,-7.415112920698136
1.42,257.0,10.2,-2.93,68.53,309.11,316.6290225168881,25.15009121454031,317.6262976960499,-59.629022516888085,-60.6262976960499,-5.845982599694911,-5.943754676083325
