r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.6,16.0,3.53,6.82,12.59,0.0,14.318536936433135,6.106117651264213,15.566154720131763,1.6814630635668646,0.43384527986823684,0.4763351454863639,0.12290234557173849
0.73,16.6,4.83,8.12,14.22,0.0,16.375066412079065,7.354234962726883,17.950698367667883,0.22493358792093687,-1.3506983676678814,0.04657010101882751,-0.27964769516933363
0.85,18.6,2.5,9.3,15.27,0.0,17.879119105817267,8.483720410880675,19.78980575978434,0.7208808941827343,-1.1898057597843383,0.2883523576730937,-0.47592230391373536
0.98,20.0,7.58,10.41,17.04,0.0,19.968217246414362,9.683309100533362,22.192254845699484,0.03178275358563809,-2.192254845699484,0.004192975407076265,-0.28921567885217464
1.07,21.4,4.03,11.27,18.03,0.0,21.26249750146958,10.499420365994617,23.713532592632895,0.13750249853042007,-2.313532592632896,0.03411972668248637,-0.5740775664101478
1.54,28.9,2.74,15.22,22.44,0.0,27.1146086086449,14.577087821152936,30.78463073264978,1.7853913913550983,-1.8846307326497822,0.6516026975748533,-0.687821435273643
2.02,32.9,2.65,18.74,24.92,0.0,31.18002565746218,18.43929640866392,36.22432403850438,1.7199743425378173,-3.324324038504379,0.6490469217123839,-1.2544619013224072
2.49,35.2,2.88,21.52,25.85,0.0,33.63529247680181,21.946526314118387,40.16195858341935,1.5647075231981944,-4.961958583419346,0.5433012233327064,-1.7229022859094951
2.96,37.6,3.05,23.28,26.01,0.0,34.90671138907245,25.20178054353409,43.053550870566454,2.693288610927553,-5.453550870566453,0.8830454462057551,-1.7880494657594928
3.43,40.6,3.68,24.59,25.36,0.0,35.32418010371932,28.223162199081916,45.214428941607636,5.27581989628068,-4.614428941607635,1.4336467109458368,-1.253920908045553
3.9,42.7,3.25,25.62,25.01,0.0,35.80341464162322,31.027473772042974,47.37708970245866,6.896585358376782,-4.677089702458659,2.122026264115933,-1.4391045238334335
4.37,45.5,2.99,26.35,24.48,0.0,35.96655251758222,33.630310584732044,49.24013292046987,9.533447482417778,-3.7401329204698683,3.188443974052768,-1.2508805754079826
4.86,48.9,1.96,27.08,23.7,0.0,35.986336295877635,36.14500755663861,51.00468577757795,12.913663704122364,-2.1046857775779486,6.588603930674675,-1.0738192742744637
5.34,51.5,1.53,27.81,22.69,0.0,35.891951744088814,38.42594667392626,52.58122837845674,15.608048255911186,-1.0812283784567427,10.201338729353717,-0.7066852146776096
5.81,53.0,1.86,28.4,21.59,0.0,35.67475437897225,40.49724285159532,53.96957271075145,17.325245621027747,-0.96957271075145,9.31464818334825,-0.5212756509416397
6.28,55.0,1.48,28.98,20.86,0.0,35.70686208559918,42.419727497453195,55.44739201223252,19.293137914400823,-0.4473920122325197,13.035903996216772,-0.3022919001571079
6.75,57.6,0.99,29.57,20.11,0.0,35.760271251767655,44.20409192268888,56.85770609785035,21.839728748232346,0.7422939021496546,22.06033206892156,0.7497918203531865
7.22,59.7,1.19,30.3,19.38,0.0,35.96768549684563,45.860259325069265,58.28239687386409,23.73231450315437,1.4176031261359157,19.94312143122216,1.191263131206652
7.69,60.5,1.26,31.18,18.7,0.0,36.35770069737634,47.39743997377289,59.736083869529004,24.142299302623663,0.7639161304709958,19.160555002082273,0.606282643230949
8.16,61.8,1.33,32.06,18.06,0.0,36.796836820574676,48.8241824294888,61.13761518008372,25.00316317942532,0.6623848199162765,18.799370811597985,0.49803369918517026
8.64,62.9,1.35,32.64,17.47,0.0,37.021216889778216,50.175537591534166,62.355072549067394,25.878783110221782,0.5449274509326045,19.169468970534652,0.4036499636537811
9.11,63.0,2.09,33.23,16.94,0.0,37.29874662773536,51.402688619197875,63.50931346883081,25.701253372264638,-0.5093134688308112,12.297250417351503,-0.24369065494297187
9.58,64.5,2.38,33.38,16.44,0.0,37.20884303495609,52.541675420924676,64.38265027193118,27.29115696504391,0.11734972806881672,11.466872674388199,0.04930660843227593
10.05,65.6,1.08,33.38,15.98,0.0,37.007901858927376,53.59883212394079,65.13385912910725,28.59209814107262,0.4661408708927439,26.474164945437607,0.43161191749328137
10.52,67.5,3.22,32.79,15.57,0.0,36.29888428037424,54.58003778237124,65.54837545145625,31.20111571962576,1.951624548543748,9.689787490567007,0.6060945802930894
10.99,66.8,2.37,32.06,15.18,0.0,35.472186287287116,55.490749071803656,65.85969353519555,31.32781371271288,0.9403064648044506,13.21848679861303,0.3967537826179116
11.46,66.8,0.95,31.18,14.81,0.0,34.518524012477705,56.33603063492302,66.07024177115584,32.28147598752229,0.7297582288441617,33.98050103949715,0.768166556678065
11.94,66.6,0.96,30.3,14.47,0.0,33.57783346197309,57.13664857344922,66.2726754417372,33.0221665380269,0.32732455826278795,34.39809014377802,0.34096308152373744
12.41,66.8,0.99,29.42,14.16,0.0,32.650298620380184,57.86368107654147,66.43980424209349,34.14970137961981,0.36019575790651004,34.49464785820183,0.3638340988954647
12.9,66.3,0.74,28.69,13.86,0.0,31.86244968611171,58.566094084184016,66.6723561626368,34.43755031388829,-0.37235616263680527,46.53723015390309,-0.5031840035632503
13.37,66.1,1.31,27.81,13.59,0.0,30.952935240458213,59.190428586678166,66.79514231046034,35.14706475954178,-0.6951423104603407,26.829820427131125,-0.5306429850842295
