r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.77,35.1,3.96,2.22,20.98,133.76,135.41353846643253,5.259559155435264,135.51564250118702,-100.31353846643253,-100.41564250118702,-25.33170163293751,-25.357485480097733
1.59,77.9,3.95,3.89,40.96,176.62,181.3490504524355,10.75043681674945,181.66741587789187,-103.4490504524355,-103.76741587789186,-26.189633025933038,-26.270231867820723
2.36,115.0,6.7,4.02,58.24,176.92,186.30282982284513,15.80502919804141,186.97203894687283,-71.30282982284513,-71.97203894687283,-10.642213406394795,-10.7420953652049
3.13,156.0,3.16,0.9,74.68,172.53,188.001365154618,20.763251216653003,189.14445775936935,-32.001365154617986,-33.144457759369345,-10.12701428943607,-10.488752455496627
3.95,192.0,3.14,0.0,91.45,173.49,196.11701252058683,25.93953875658687,197.82502943486318,-4.117012520586826,-5.825029434863183,-1.3111504842633204,-1.8551049155615231
4.73,204.0,2.9,0.0,107.35,174.08,204.51862726900941,30.765818932165217,206.819739180202,-0.5186272690094142,-2.819739180201992,-0.17883698931359113,-0.9723238552420663
5.5,209.0,3.36,0.0,120.52,167.74,206.54727788087646,35.43880000078394,209.5654707853743,2.4527221191235355,-0.5654707853742877,0.7299768211677189,-0.1682948765994904
6.27,220.0,3.25,0.0,132.68,159.21,207.24817610777666,40.022686470588305,211.0772890017375,12.751823892223342,8.922710998262488,3.9236381206841053,2.7454495379269193
7.08,231.0,3.49,0.0,150.86,150.44,213.0514801638327,44.75040426951888,217.70055553968018,17.948519836167293,13.299444460319819,5.142842359933321,3.810729071724876
7.86,235.0,4.65,0.24,170.8,142.84,222.65660376463126,49.21342584958522,228.03053410421296,12.343396235368743,6.969465895787039,2.654493814057794,1.4988098700617287
8.66,245.0,6.0,0.0,187.59,136.33,231.89626344553292,53.70136967650435,238.03301053663247,13.103736554467076,6.966989463367526,2.1839560924111794,1.1611649105612543
9.45,246.0,5.57,3.8,199.82,130.53,238.70599762050387,58.04599905023193,245.66214870374216,7.294002379496135,0.3378512962578384,1.3095156875217477,0.060655528951137946
10.24,239.0,6.95,0.0,208.12,125.41,242.98477832983693,62.30566378144871,250.84576583878572,-3.984778329836928,-11.845765838785724,-0.5733493999765363,-1.7044267393936292
11.02,240.0,7.16,3.35,212.98,120.9,244.92552521123642,66.42967390509,253.77433770012405,-4.925525211236419,-13.77433770012405,-0.6879225155358127,-1.9237901815815712
11.79,240.0,4.85,15.63,214.9,116.92,245.14606523458622,70.42269141204778,255.0606766354165,-5.146065234586217,-15.060676635416513,-1.0610443782651995,-3.105294151632271
12.47,246.0,7.68,22.51,214.77,113.67,244.03631266678326,73.88564234849689,254.97609700764107,1.9636873332167397,-8.976097007641073,0.25568845484592967,-1.1687626312032648
13.34,241.0,6.21,30.77,213.03,109.94,241.6927334447604,78.2312003751822,254.03837921098045,-0.6927334447603926,-13.038379210980452,-0.11155127934949961,-2.0995779727826815
14.11,250.0,5.62,37.16,210.67,106.85,239.12264008244807,81.99921113573713,252.79143107883067,10.877359917551928,-2.7914310788306693,1.9354732949380655,-0.4966959215001191
14.59,242.0,5.1,39.71,209.26,105.08,237.50460648164278,84.31166296933748,252.02558325030247,4.4953935183572185,-10.025583250302475,0.8814497094818076,-1.965800637314211
14.98,244.0,7.41,41.88,208.03,103.7,236.18659000883179,86.17020431562815,251.4148154182587,7.813409991168214,-7.414815418258712,1.0544412943546848,-1.0006498540160205
15.75,248.0,5.08,44.73,205.55,101.13,233.40705280689355,89.7868508055656,250.081048617405,14.592947193106454,-2.0810486174050027,2.872627400217806,-0.40965523964665407
16.52,249.0,5.22,46.3,203.07,98.75,230.50526544962048,93.33454266817981,248.68456778633907,18.49473455037952,0.31543221366092666,3.543052595858146,0.06042762713810856
17.1,246.0,6.35,46.79,201.06,97.06,228.11197097039866,95.96209600106504,247.47483744598688,17.88802902960134,-1.4748374459868785,2.8170124456065104,-0.23225786550974467
17.88,241.0,16.2,46.99,198.19,94.92,224.71569282095098,99.43616323453769,245.73297124888558,16.284307179049023,-4.732971248885576,1.005204146854878,-0.2921587190670109
18.65,247.0,14.6,47.18,195.23,92.94,221.31097781176604,102.79988225260753,244.02123819690362,25.689022188233963,2.9787618030963756,1.7595220676872578,0.20402478103399835
19.62,234.0,20.9,47.77,191.47,90.61,217.1471986924998,106.94616343369341,242.0545140524883,16.852801307500187,-8.054514052488287,0.8063541295454635,-0.3853834474874779
20.78,249.0,10.0,51.51,186.83,88.05,212.86505467079374,111.77437722161787,240.4267932308721,36.13494532920626,8.573206769127893,3.613494532920626,0.8573206769127892
22.13,236.0,16.1,57.31,181.4,85.32,208.49436083501155,117.21992628560487,239.18697627254423,27.50563916498845,-3.1869762725442286,1.7084247928564253,-0.19794883680398934
23.0,245.0,22.1,59.87,177.88,83.69,205.49872846321944,120.63313963946048,238.28991119909708,39.501271536780564,6.710088800902923,1.7873878523430118,0.3036239276426662
23.58,243.0,4.2,61.24,175.64,82.65,203.54549786227156,122.8677192608732,237.7545922508517,39.45450213772844,5.245407749148313,9.393929080411533,1.2489066069400745
25.03,238.0,7.76,61.05,170.07,80.22,197.70218966920928,128.31444608213818,235.6920721478895,40.297810330790725,2.3079278521105095,5.193016795204991,0.29741338300393166
25.9,247.0,6.14,60.16,166.98,78.87,194.22158196245852,131.4889589086027,234.54502598620206,52.778418037541485,12.454974013797937,8.595833556602848,2.028497396384029
