r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.34,19.6,2.89,4.29,19.73,0.0,20.19101285225682,12.041282791929273,23.508923651992493,-0.5910128522568172,-3.9089236519924917,-0.20450271704388137,-1.3525687377136648
0.68,32.5,2.89,6.17,28.0,0.0,28.671743930218128,21.82521254918792,36.03344006360245,3.8282560697818724,-3.5334400636024483,1.3246560795092983,-1.2226436206236846
1.02,41.9,2.89,5.94,31.57,0.0,32.123955235929465,29.774970324093065,43.80065476451948,9.776044764070534,-1.90065476451948,3.3827144512354788,-0.6576660084842492
1.37,50.6,2.89,8.81,31.98,0.0,33.17132044402212,36.404828450374524,49.25086836291517,17.42867955597788,1.349131637084831,6.030684967466394,0.4668275560847166
1.71,57.0,2.89,15.21,31.44,0.0,34.92588867874374,41.621377416253544,54.33375339534552,22.07411132125626,2.666246604654482,7.638100803202859,0.9225766798112395
2.05,60.5,2.89,17.87,29.65,0.0,34.618772364137925,45.859991319721466,57.45953536050329,25.881227635862075,3.0404646394967116,8.955442088533589,1.0520638890992082
2.39,60.5,2.89,17.46,27.89,0.0,32.90446322309483,49.3040015150028,59.27552838559433,27.59553677690517,1.2244716144056724,9.54862864252774,0.4236926001403711
2.74,60.0,2.89,15.96,26.14,0.0,30.627131762540223,52.17620210610251,60.50105177777372,29.372868237459777,-0.5010517777737178,10.163622227494733,-0.17337431756876048
3.08,61.5,2.89,15.55,24.58,0.0,29.085716425764726,54.43612603477667,61.71928967246861,32.41428357423527,-0.2192896724686122,11.216015077590058,-0.07587877940090387
3.42,61.5,2.89,16.29,23.19,0.0,28.339728297921276,56.27238695123949,63.00572778081393,33.160271702078724,-1.5057277808139276,11.474142457466685,-0.5210130729459956
3.76,63.0,2.89,16.96,21.99,0.0,27.770518540351382,57.764408036793036,64.09312393573214,35.22948145964862,-1.0931239357321374,12.190131992958,-0.3782435763779022
4.11,64.0,2.89,17.21,20.84,0.0,27.027572957999762,59.00870860527904,64.90390890587972,36.972427042000234,-0.9039089058797174,12.79322735017309,-0.31277124770924475
