r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.41,33.2,11.6,2.21,28.95,0.0,29.034231520741166,6.491060508452907,29.75097421134973,4.165768479258837,3.449025788650271,0.35911797234989973,0.2973298093664027
0.98,50.4,11.8,4.41,47.6,0.0,47.803850263341765,15.020074063644781,50.1079906290142,2.5961497366582336,0.29200937098579516,0.2200126895473079,0.024746556863202977
1.78,53.9,9.75,6.75,62.09,0.0,62.455829191517424,26.083153778044792,67.6835394391364,-8.555829191517425,-13.783539439136398,-0.8775209427197359,-1.4136963527319382
2.69,67.6,5.1,8.55,75.48,0.0,75.96270729772604,37.48678485160449,84.70886576097266,-8.362707297726047,-17.108865760972662,-1.6397465289658917,-3.354679560975032
3.36,81.7,5.06,9.18,82.21,0.0,82.7209556279423,45.15001333634331,94.24054437593183,-1.0209556279422998,-12.54054437593183,-0.20176988694511855,-2.4783684537414685
4.39,102.0,5.35,9.29,86.87,0.0,87.36533065238179,55.834223165116924,103.68298547231402,14.634669347618214,-1.6829854723140159,2.7354522145080775,-0.31457672379701235
5.65,116.0,6.44,9.5,92.23,0.0,92.71797506416974,67.2905643889234,114.56283409456945,23.282024935830265,1.4371659054305468,3.6152212633276806,0.22316240767555073
6.34,132.0,9.1,10.22,96.19,0.0,96.73140389759676,72.89350766199522,121.12154209416818,35.26859610240324,10.878457905831823,3.8756699013629934,1.1954349347067939
6.89,137.0,5.25,11.87,100.53,0.0,101.22834484471234,77.05098928116492,127.21647986485945,35.77165515528766,9.783520135140549,6.8136486010071735,1.863527644788676
8.34,154.0,4.2,17.23,113.81,0.0,115.10685904845114,86.8273185325496,144.18242695818665,38.89314095154886,9.817573041813347,9.26027165513068,2.3375173909079394
10.04,163.0,3.28,24.23,128.72,0.0,130.9806523880531,96.3893386661887,162.62483177087447,32.0193476119469,0.37516822912553494,9.761996223154542,0.11438055766022408
11.65,170.0,2.41,30.75,133.41,0.0,136.90796397580382,103.87018822903035,171.85111754869152,33.092036024196176,-1.8511175486915192,13.73113527974945,-0.7680985679217922
13.36,175.0,2.18,36.2,132.99,0.0,137.8288072211321,110.43234432616103,176.61280466991002,37.17119277886789,-1.6128046699100196,17.051005861866003,-0.7398186559220272
15.06,177.0,2.23,39.42,128.51,0.0,134.42007476563907,115.79132879576433,177.41586266252745,42.57992523436093,-0.4158626625274451,19.094136876395034,-0.18648549889123098
16.67,178.0,2.03,40.49,124.23,0.0,130.66190339957552,119.98393203926432,177.3941288419738,47.33809660042448,0.60587115802619,23.3192594090761,0.29845869853506896
