r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.85,10.3,0.2,0.0,9.59,0.0,9.59,5.924841330002047,11.272614815813606,0.7100000000000009,-0.9726148158136052,3.5500000000000043,-4.863074079068026
1.14,12.9,2.7,0.0,11.99,0.0,11.99,7.885740681822645,14.350784163276677,0.9100000000000001,-1.4507841632766763,0.3370370370370371,-0.5373274678802504
1.42,16.4,1.8,0.94,13.83,0.0,13.861908238045727,9.750535874813485,16.947726981693584,2.5380917619542718,-0.5477269816935859,1.4100509788634843,-0.3042927676075477
1.71,18.6,2.1,3.44,15.27,0.0,15.652683476005,11.65287305413294,19.513993707484317,2.947316523995001,-0.9139937074843161,1.4034840590452384,-0.43523509880205524
1.99,19.8,2.0,5.14,16.76,0.0,17.53046491111973,13.461976221079803,22.102986309024356,2.2695350888802714,-2.302986309024355,1.1347675444401357,-1.1514931545121776
2.28,26.1,0.6,5.82,17.77,0.0,18.698804774637335,15.307500184592351,24.165364923818032,7.401195225362667,1.9346350761819693,12.335325375604445,3.2243917936366158
2.55,27.7,2.7,6.87,18.7,0.0,19.922020479860972,17.00034241683375,26.189664799107238,7.777979520139027,1.5103352008927615,2.880733155607047,0.5593834077380598
2.84,29.7,2.6,7.58,19.36,0.0,20.791007671587252,18.79170251307964,28.024883288607707,8.908992328412747,1.6751167113922918,3.42653551092798,0.6442756582278045
3.13,33.0,3.4,8.21,19.89,0.0,21.517811226981244,20.555641199241908,29.758201980495585,11.482188773018756,3.241798019504415,3.3771143450055163,0.9534700057365927
3.41,34.8,1.2,8.78,20.19,0.0,22.01645975174029,22.233128817171874,31.289559233088575,12.783540248259708,3.5104407669114224,10.65295020688309,2.9253673057595186
3.7,35.0,0.9,8.64,20.15,0.0,21.924235448471173,23.94438755241032,32.465455414332666,13.075764551528827,2.5345445856673336,14.528627279476474,2.8161606507414816
3.98,39.0,10.2,7.98,20.39,0.0,21.89594711356419,25.571777076749452,33.66523849407529,17.10405288643581,5.33476150592471,1.6768679300427265,0.5230158339141874
4.26,35.9,5.4,7.97,21.28,0.0,22.723540657212734,27.17510781822249,35.42380251937978,13.176459342787265,0.4761974806202218,2.440085063479123,0.0881847186333744
4.55,40.0,4.1,10.01,22.72,0.0,24.82737400531921,28.81071675357062,38.03230074363731,15.17262599468079,1.9676992563626925,3.7006404865075098,0.47992664789333966
4.84,38.7,1.4,11.42,24.6,0.0,27.12151175727489,30.421288454112258,40.7557504066396,11.578488242725111,-2.0557504066395964,8.270348744803652,-1.4683931475997118
5.12,41.8,0.5,12.67,25.34,0.0,28.330981274922337,31.952925640053834,42.70402740911927,13.46901872507766,-0.9040274091192728,26.93803745015532,-1.8080548182385456
5.41,42.9,0.4,13.13,25.74,0.0,28.895406209292158,33.5153976879208,44.251851737294416,14.00459379070784,-1.3518517372944174,35.011484476769596,-3.3796293432360436
5.68,44.4,1.7,13.93,26.48,0.0,29.920482950647706,34.94860512473551,46.00695925797193,14.479517049352292,-1.6069592579719298,8.51736297020723,-0.9452701517481941
5.97,46.1,1.3,14.5,27.15,0.0,30.779416823585205,36.465220532276106,47.718809797264754,15.320583176414797,-1.6188097972647526,11.785063981857535,-1.2452383055882712
6.26,49.0,0.9,15.98,27.39,0.0,31.710763157010273,37.95862020942474,49.46139250166081,17.289236842989727,-0.4613925016608107,19.210263158877474,-0.5126583351786785
6.54,51.9,0.6,17.58,27.31,0.0,32.47910867003588,39.378828001617265,51.04492721888195,19.42089132996412,0.8550727811180465,32.36815221660687,1.425121301863411
6.83,53.1,2.1,18.38,26.75,0.0,32.45592241795016,40.82762736339269,52.15632326117373,20.64407758204984,0.9436767388262695,9.830513134309447,0.4493698756315569
7.1,54.0,0.5,19.29,26.25,0.0,32.57555218258011,42.15656634990679,53.27609864108007,21.42444781741989,0.7239013589199317,42.84889563483978,1.4478027178398634
7.39,55.9,1.1,19.86,26.04,0.0,32.749064108765,43.56284522542539,54.499749395151966,23.150935891235,1.4002506048480328,21.04630535566818,1.2729550953163933
7.68,58.8,3.6,21.01,25.86,0.0,33.319059110365046,44.94759735720421,55.95039059904185,25.48094088963495,2.849609400958144,7.078039136009709,0.7915581669328178
7.96,57.3,4.6,21.81,25.77,0.0,33.76046504419037,46.26448244690932,57.27278006243787,23.53953495580963,0.027219937562129815,5.117290207784702,0.0059173777308977864
8.25,54.0,9.0,22.49,25.57,0.0,34.0532670972992,47.60787901745689,58.533196944475975,19.946732902700802,-4.533196944475975,2.216303655855645,-0.5036885493862194
8.52,63.8,12.0,22.38,25.47,0.0,33.90553494637712,48.84013527325906,59.45539599994473,29.89446505362288,4.34460400005527,2.49120542113524,0.3620503333379392
8.81,60.5,6.2,22.6,25.41,0.0,34.00629500548391,50.14410480033703,60.58761710306144,26.493704994516087,-0.0876171030614401,4.273178224921949,-0.014131790816361307
9.1,61.0,5.7,22.95,25.38,0.0,34.217640187482246,51.42811369347348,61.77133459841089,26.782359812517754,-0.7713345984108884,4.698659616231184,-0.13532185937033128
9.38,66.0,1.3,23.63,25.51,0.0,34.77264729640238,52.64919299540463,63.09575677545491,31.227352703597617,2.904243224545091,24.021040541228935,2.23403324965007
9.67,65.2,3.4,24.89,25.74,0.0,35.80586125203526,53.89485501968062,64.7048305584088,29.394138747964746,0.4951694415912016,8.645334925871984,0.14563807105623577
9.96,67.1,4.7,25.8,24.84,0.0,35.81432115788319,55.121448957498245,65.73461595821553,31.285678842116802,1.3653840417844663,6.656527413216341,0.2905072429328652
10.23,67.5,9.3,27.17,23.97,0.0,36.23216526789422,56.246565759448046,66.90624753886526,31.267834732105783,0.5937524611347413,3.3621327668930947,0.0638443506596496
