r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
1.25,34.1,18.8,1.71,29.4,0.0,29.44968760445516,20.443117020127875,35.84975778856312,4.650312395544841,-1.749757788563116,0.24735704231621494,-0.09307222279591042
3.75,78.4,6.54,4.27,49.15,0.0,49.3351335257137,51.15608578075187,71.06968771851783,29.064866474286305,7.330312281482179,4.444169185670689,1.120842856495746
6.25,96.9,2.44,7.23,50.52,0.0,51.03472641251249,71.99772498967862,88.25086800530289,45.865273587487515,8.649131994697115,18.797243273560458,3.544726227334883
8.76,108.0,1.26,11.57,51.47,0.0,52.7543912864133,86.18701398879678,101.0506169219419,55.2456087135867,6.949383078058105,43.84572120125928,5.515383395284211
11.25,113.0,1.0,13.37,53.63,0.0,55.271455562523414,95.73810354491998,110.54735759111486,57.728544437476586,2.45264240888514,57.728544437476586,2.45264240888514
13.74,114.0,0.86,16.66,57.25,0.0,59.62481111081192,102.22947636074512,118.34687970957303,54.37518888918808,-4.346879709573031,63.2269638246373,-5.054511290201199
16.22,121.0,0.68,23.15,57.75,0.0,62.2172403759601,106.62679282436928,123.45143963523053,58.7827596240399,-2.4514396352305283,86.44523474123514,-3.605058287103718
18.71,126.0,0.55,30.33,55.23,0.0,63.01001348992079,109.62994529920981,126.4475650469701,62.98998651007921,-0.447565046970098,114.52724820014402,-0.8137546308547237
21.3,128.0,0.63,35.52,52.6,0.0,63.46991728370221,111.73767144253486,128.50578827196802,64.53008271629778,-0.5057882719680151,102.42870272428219,-0.8028385269333573
23.79,129.0,0.61,39.51,50.52,0.0,64.13509569650614,113.1035404667551,130.02200339217555,64.86490430349386,-1.0220033921755487,106.33590869425223,-1.6754153970090964
26.28,129.0,0.65,42.0,47.75,0.0,63.592943790958444,114.03184974515742,130.56540604732234,65.40705620904156,-1.565406047322341,100.6262403216024,-2.4083169958805244
28.77,131.0,0.73,44.9,45.88,0.0,64.19489387794016,114.66277269683637,131.40980116614728,66.80510612205984,-0.40980116614727535,91.5138440028217,-0.5613714604757197
31.25,131.0,0.83,45.1,43.92,0.0,62.95217549854811,115.09016578631237,131.18202110320175,68.04782450145188,-0.18202110320174825,81.98533072464083,-0.21930253397800994
33.74,131.0,0.75,43.0,42.1,0.0,60.178152181668054,115.38205440179122,130.13234985190235,70.82184781833195,0.8676501480976526,94.42913042444259,1.1568668641302036
36.23,127.0,1.24,42.3,40.43,0.0,58.51388638605369,115.58043572913977,129.54810698477152,68.48611361394632,-2.548106984771522,55.23073678544058,-2.0549249877189695
38.82,126.0,1.4,42.4,38.83,0.0,57.493729223281385,115.71966725784269,129.21520920644684,68.50627077671862,-3.2152092064468434,48.93305055479902,-2.2965780046048883
41.31,130.0,1.62,41.7,37.43,0.0,56.034765101675944,115.80989341594787,128.65390127397305,73.96523489832406,1.346098726026952,45.65755240637287,0.8309251395228098
43.8,132.0,2.01,40.21,36.18,0.0,54.09100202436631,115.87121538623818,127.874841368754,77.9089979756337,4.125158631245995,38.76069551026553,2.0523177269880573
46.28,134.0,2.1,38.81,35.02,0.0,52.27443447805055,115.9127554606092,127.15495813561887,81.72556552194945,6.84504186438113,38.91693596283307,3.2595437449433953
48.77,129.0,2.66,37.11,33.97,0.0,50.31016795837597,115.94112530348598,126.38614455959417,78.68983204162403,2.6138554404058283,29.582643624670688,0.9826524212051986
51.26,132.0,4.67,35.72,33.04,0.0,48.65757906020397,115.96040679234198,125.75522233070654,83.34242093979603,6.244777669293455,17.84634281366082,1.337211492354059
53.75,125.0,5.95,34.72,32.1,0.0,47.28518161115594,115.97351140536789,125.24273930129041,77.71481838884407,-0.24273930129041332,13.061314014931776,-0.04079652122527955
