r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
1.07,22.1,7.17,1.98,18.3,0.0,18.40680309016207,28.350978518081014,33.80219494252838,3.69319690983793,-11.70219494252838,0.5150902245241186,-1.6321052918449623
1.78,42.7,10.66,4.03,24.51,0.0,24.83910223820499,42.70943601601104,49.4072557910854,17.860897761795012,-6.7072557910853945,1.6755063566411832,-0.6291984794639207
2.49,60.6,7.69,6.25,27.45,0.0,28.152530969701463,54.306280653877565,61.16974021898178,32.447469030298535,-0.569740218981778,4.219436804980304,-0.07408845500413237
2.97,76.8,11.1,7.78,28.28,0.0,29.33064608903118,60.85464044026255,67.55423053453897,47.46935391096882,9.245769465461024,4.276518370357551,0.8329522040955878
3.04,81.6,17.5,8.01,28.2,0.0,29.315526602808962,61.73303332715374,68.34008709221459,52.284473397191036,13.259912907785406,2.987684194125202,0.757709309016309
3.19,87.0,8.93,8.49,28.16,0.0,29.411999252005973,63.55415245741359,70.02996497628833,57.58800074799403,16.970035023711674,6.448824271891829,1.9003398682767831
6.95,90.0,24.8,17.83,29.57,0.0,34.52960758537519,90.27642170030748,96.65467456368444,55.47039241462481,-6.654674563684438,2.236709371557452,-0.2683336517614693
8.58,97.8,9.4,22.83,29.09,0.0,36.978872346246575,95.21016025122586,102.13917766980558,60.82112765375342,-4.339177669805579,6.470332729122704,-0.4616146457239978
9.26,93.7,25.3,24.91,28.73,0.0,38.02526791490101,96.65227654494348,103.8632926558764,55.674732085098995,-10.163292655876404,2.200582295853715,-0.4017111721690278
9.89,103.0,23.8,26.69,28.7,0.0,39.19242401281146,97.7491158626432,105.3135117253643,63.80757598718854,-2.313511725364293,2.6809905876969977,-0.09720637501530643
10.08,97.4,11.0,27.31,28.73,0.0,39.63898333711398,98.04112408576457,105.75117499110961,57.76101666288603,-8.351174991109602,5.251001514807821,-0.7591977264645092
11.84,106.5,9.48,30.86,27.77,0.0,41.515208056807325,100.08175344972366,108.35068007895138,64.98479194319268,-1.8506800789513846,6.854935858986569,-0.19521941761090555
14.56,112.0,11.0,30.44,25.73,0.0,39.8575776986008,101.7153060904135,109.24573215035227,72.1424223013992,2.754267849647732,6.558402027399927,0.250387986331612
15.43,111.5,9.4,30.7,25.11,0.0,39.661090504422596,102.01229389564199,109.45094885769988,71.83890949557741,2.049051142300115,7.6424371803805755,0.21798416407448032
17.93,111.0,24.3,33.36,23.48,0.0,40.794607486774524,102.53703945112659,110.35417735365476,70.20539251322548,0.6458226463452377,2.889110803013394,0.02657706363560649
19.02,112.5,7.75,34.35,22.95,0.0,41.311318061761234,102.66785443153104,110.6675803186012,71.18868193823877,1.8324196813988038,9.185636379127583,0.2364412492127489
20.1,106.0,10.7,35.34,22.07,0.0,41.6653393121909,102.76136359143378,110.88687184320267,64.3346606878091,-4.88687184320267,6.012585111010197,-0.4567169946918383
