r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.64,12.4,8.6,1.18,13.56,0.0,13.611245350811954,9.825044870332441,16.786825390884538,-1.2112453508119536,-4.386825390884537,-0.14084248265255275,-0.5100959756842486
1.18,21.9,6.2,1.55,21.17,0.0,21.226667190117247,17.413607488871218,27.455511755865558,0.6733328098827513,-5.55551175586556,0.10860206611012119,-0.8960502832041225
1.8,32.3,1.88,1.6,27.72,0.0,27.76613765002255,25.40281846670758,37.63325106940004,4.533862349977447,-5.333251069400042,2.411628909562472,-2.8368356752127886
2.03,37.9,6.2,1.54,29.76,0.0,29.79981879139536,28.18309002754569,41.01604275769111,8.100181208604639,-3.116042757691112,1.3064808400975223,-0.5025875415630825
2.78,53.1,9.5,1.46,36.4,0.0,36.42926845271532,36.612255173108615,51.64831874186049,16.67073154728468,1.4516812581395087,1.754813847082598,0.15280855348836933
3.0,62.4,11.0,1.62,38.08,0.0,38.11444345651658,38.910626029961605,54.46785857772936,24.285556543483416,7.9321414222706395,2.2077778675894013,0.7211037656609672
3.64,68.0,6.2,2.96,42.4,0.0,42.50319517401015,45.18225399207743,62.03190852943827,25.496804825989848,5.968091470561731,4.112387875159653,0.9625953984776986
4.19,78.0,7.98,5.28,45.43,0.0,45.735798888835426,50.1123308422944,67.84547886519462,32.264201111164574,10.154521134805378,4.043132971323882,1.2724963828076914
4.6,82.3,6.2,6.86,46.43,0.0,46.93404414707942,53.5323436052422,71.19351313054943,35.36595585292058,11.106486869450563,5.7041864278904155,1.7913688499113811
5.14,85.7,6.3,8.92,47.19,0.0,48.025644191410905,57.7281931415849,75.09332049784541,37.6743558085891,10.606679502154591,5.980056477553825,1.6835999209769192
5.39,85.5,6.51,9.95,47.91,0.0,48.93230630166536,59.55883910251234,77.08194286108098,36.56769369833464,8.418057138919025,5.6171572501282085,1.2930963347033833
6.31,89.5,15.6,14.48,50.48,0.0,52.515719551387654,65.73549848471757,84.13712950317657,36.984280448612346,5.362870496823433,2.3707872082443813,0.34377374979637393
9.1,95.2,15.5,26.69,51.31,0.0,57.83659913929933,80.01883552299532,98.73239710680673,37.36340086070067,-3.5323971068067266,2.4105419910129466,-0.22789658753591785
10.17,97.5,6.2,29.9,52.01,0.0,59.992083644427616,84.09736132051768,103.3025473116404,37.507916355572384,-5.802547311640396,6.049663928318126,-0.9358947276839348
11.99,101.0,10.2,33.72,51.6,0.0,61.64088253748481,89.69706846186247,108.83548360094719,39.35911746251519,-7.835483600947185,3.85873700612894,-0.768184666759528
14.02,107.0,10.7,36.41,50.13,0.0,61.95728367189769,94.38327511942087,112.90220379721687,45.04271632810231,-5.90220379721687,4.209599656831991,-0.5516078315155954
15.94,117.0,11.7,38.69,49.27,0.0,62.64542281763289,97.68017650231796,116.04251755940143,54.35457718236711,0.957482440598568,4.6456903574672745,0.08183610603406564
17.98,120.0,12.0,39.0,48.97,0.0,62.60240330849927,100.28607405715164,118.22164585978535,57.39759669150073,1.7783541402146454,4.783133057625061,0.14819617835122045
