r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
1.23,28.7,3.4,13.65,27.5,0.0,30.701343618806,13.488787082308589,33.5338616468765,-2.0013436188060005,-4.833861646876503,-0.5886304761194119,-1.421724013787207
1.84,37.6,2.6,18.65,32.63,0.0,37.58376511207998,19.355661554690702,42.275063976530326,0.016234887920020924,-4.675063976530325,0.006244187661546509,-1.7981015294347402
2.46,43.1,1.2,21.85,36.38,0.0,42.437329086548324,24.82144719027758,49.16331092003202,0.6626709134516773,-6.063310920032016,0.5522257612097311,-5.05275910002668
3.07,50.1,2.8,25.04,38.7,0.0,46.09437709742914,29.75052597889817,54.86151106213804,4.005622902570863,-4.761511062138041,1.4305796080610227,-1.7005396650493005
3.68,58.1,4.5,28.73,39.68,0.0,48.98893038228126,34.27171564273698,59.78683628606403,9.11106961771874,-1.686836286064029,2.0246821372708315,-0.37485250801422865
4.3,64.6,4.1,32.28,39.98,0.0,51.38481098534858,38.483814203342526,64.19815227588242,13.215189014651415,0.4018477241175731,3.2232168328418087,0.09801164002867636
4.91,68.5,2.7,34.59,39.99,0.0,52.87407871537811,42.282310349163396,67.70127006536119,15.625921284621889,0.7987299346388141,5.787378253563662,0.2958259017180793
5.52,72.3,0.8,36.37,39.87,0.0,53.96659892933776,45.76647488560065,70.75990406617518,18.333401070662234,1.5400959338248157,22.916751338327792,1.9251199172810196
6.14,74.2,2.4,37.73,39.71,0.0,54.776244851212645,49.01244453518611,73.50276674598511,19.423755148787357,0.6972332540148898,8.093231311994733,0.2905138558395374
6.75,78.9,2.6,38.68,39.75,0.0,55.463545685431974,51.93967974252881,75.9864147841998,23.43645431456803,2.913585215800211,9.014020890218474,1.1206096983846965
7.37,82.4,2.3,39.3,40.35,0.0,56.32594872702989,54.66679453313751,78.49248960587423,26.074051272970117,3.9075103941257794,11.336544031726138,1.6989175626633826
7.98,84.3,4.8,39.72,41.04,0.0,57.11357106677887,57.12612326732768,80.77966303194088,27.18642893322113,3.5203369680591123,5.663839361087736,0.7334035350123151
8.59,85.4,7.3,40.39,41.57,0.0,57.96047791383367,59.38193862955566,82.97970616605193,27.439522086166335,2.4202938339480795,3.758838641940594,0.3315471005408328
9.21,85.3,4.6,40.44,42.03,0.0,58.32593334015324,61.48353518858273,84.74750497380846,26.974066659846756,0.5524950261915365,5.863927534749295,0.12010761438946446
9.82,86.8,4.0,39.94,42.44,0.0,58.27827382481399,63.37876777031678,86.10008945456296,28.521726175186004,0.6999105454370351,7.130431543796501,0.17497763635925878
10.43,85.4,5.7,39.15,42.87,0.0,58.0565190138024,65.117166835653,87.23992673485155,27.343480986197605,-1.8399267348515451,4.797101927403088,-0.322794164009043
11.05,85.4,7.0,37.71,43.32,0.0,57.43401866489929,66.73672025970545,88.04803422576894,27.965981335100714,-2.6480342257689387,3.9951401907286734,-0.3782906036812769
11.66,86.2,4.1,36.23,43.95,0.0,56.95801436145751,68.19724340528201,88.85425936937003,29.241985638542495,-2.654259369370024,7.132191619156707,-0.6473803339926888
12.28,86.1,6.2,35.41,44.71,0.0,57.033781217801085,69.55791789510003,89.95085403653195,29.06621878219891,-3.850854036531956,4.688099803580469,-0.6211054897632187
12.89,87.4,2.5,34.67,45.88,0.0,57.50637616821286,70.78498244046227,91.200312713809,29.893623831787146,-3.8003127138089923,11.957449532714858,-1.5201250855235968
13.5,86.5,5.5,33.61,48.0,0.0,58.597202151638605,71.91050543923492,92.76180729441528,27.902797848361395,-6.261807294415277,5.0732359724293445,-1.138510417166414
