r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.33,4.0,7.9,1.71,21.94,0.0,22.006537664975834,0.0,22.006537664975834,-18.006537664975834,-18.006537664975834,-2.2793085651868146,-2.2793085651868146
0.99,17.0,8.6,2.41,47.32,0.0,47.3813307115788,0.0,47.3813307115788,-30.381330711578798,-30.381330711578798,-3.532712873439395,-3.532712873439395
1.76,33.3,7.9,-7.34,59.39,0.0,59.84185575331033,0.0,59.84185575331033,-26.54185575331033,-26.54185575331033,-3.359728576368396,-3.359728576368396
2.42,44.9,10.5,-10.59,70.77,0.0,71.55795553256115,0.0,71.55795553256115,-26.657955532561154,-26.657955532561154,-2.538852907862967,-2.538852907862967
3.19,53.0,7.9,0.97,81.19,0.0,81.19579422605582,0.0,81.19579422605582,-28.195794226055824,-28.195794226055824,-3.569087876715927,-3.569087876715927
3.85,60.8,7.9,9.74,83.68,0.0,84.24494050089893,0.0,84.24494050089893,-23.444940500898937,-23.444940500898937,-2.9677139874555616,-2.9677139874555616
4.62,69.0,7.9,11.43,87.03,0.0,87.77736496386754,0.0,87.77736496386754,-18.77736496386754,-18.77736496386754,-2.376881640995891,-2.376881640995891
5.28,76.6,7.9,16.36,90.49,0.0,91.95699918983871,0.0,91.95699918983871,-15.356999189838717,-15.356999189838717,-1.9439239480808501,-1.9439239480808501
5.94,85.0,7.9,17.72,93.96,0.0,95.6163165992081,0.0,95.6163165992081,-10.616316599208105,-10.616316599208105,-1.3438375442035575,-1.3438375442035575
7.04,78.1,6.7,24.54,93.48,0.0,96.64741072579234,0.0,96.64741072579234,-18.547410725792346,-18.547410725792346,-2.768270257580947,-2.768270257580947
8.8,81.6,6.7,35.45,87.18,0.0,94.1119275118728,0.0,94.1119275118728,-12.511927511872813,-12.511927511872813,-1.8674518674437033,-1.8674518674437033
10.56,84.5,6.7,33.35,79.1,0.0,85.84306902714977,0.0,85.84306902714977,-1.3430690271497667,-1.3430690271497667,-0.2004580637536965,-0.2004580637536965
